geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
ENSG00000000467	S01.tsv	1	1	0.09	-0.08	3	2.1	1.85	1.96	1000	FALSE	1	0	601
ENSG00000000467	S02.tsv	0.844629617433289	1	-0.67	-0.56	1	2.1	1.02	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S03.tsv	0.0667824538536126	1	2	1.12	5	2.1	5.67	1.96	1000	FALSE	1	0	601
ENSG00000000467	S04.tsv	0.881373290445189	1	0.64	0.27	2	2.1	2.66	1.96	1000	FALSE	1	0	601
ENSG00000000467	S05.tsv	0.606739825529304	1	-1.59	-1.13	0	2.1	0	1.96	1000	FALSE	1	0	601
ENSG00000000467	S06.tsv	0.813489024937422	1	0.59	0.24	4	2.1	2.45	1.96	1000	FALSE	0	0	601
ENSG00000000467	S07.tsv	1	1	-0.45	-0.42	1	2.1	1.19	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S08.tsv	1	1	-0.27	-0.3	1	2.1	1.35	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S09.tsv	0.610709676041481	1	-1.02	-0.77	1	2.1	0.82	1.96	1000	FALSE	1	0	601
ENSG00000000467	S10.tsv	0.426783359165886	1	1.05	0.53	5	2.1	3.14	1.96	1000	FALSE	1	0	601
ENSG00000000467	S11.tsv	0.498187022331927	1	-1.79	-1.26	0	2.1	0	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S12.tsv	1	1	0.39	0.11	3	2.1	2.2	1.96	1000	FALSE	0	0	601
ENSG00000000467	S13.tsv	0.358646836470452	1	1.25	0.65	4	2.1	3.63	1.96	1000	FALSE	1	0	601
ENSG00000000467	S14.tsv	0.958218181374479	1	0.53	0.2	2	2.1	2.47	1.96	1000	FALSE	1	0	601
ENSG00000000467	S15.tsv	0.472621512595059	1	1.14	0.58	3	2.1	3.56	1.96	1000	FALSE	1	0	601
ENSG00000000467	S16.tsv	1	1	-0.13	-0.21	2	2.1	1.6	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S17.tsv	0.963956525511914	1	0.52	0.19	2	2.1	2.45	1.96	1000	FALSE	0	0	601
ENSG00000000467	S18.tsv	0.493421891104931	1	1.11	0.56	3	2.1	3.48	1.96	1000	FALSE	0	0	601
ENSG00000000467	S19.tsv	0.966357361763498	1	-0.5	-0.45	1	2.1	1.15	1.96	1000	FALSE	1	0	602
ENSG00000000467	S20.tsv	0.44081624585098	1	-1.3	-0.95	1	2.1	0.69	1.96	1000	FALSE	1	0	601
ENSG00000000467	S21.tsv	1	1	0.1	-0.07	4	2.1	1.87	1.96	1000	FALSE	0	0	601
ENSG00000000467	S22.tsv	0.730419594611128	1	-0.84	-0.66	1	2.1	0.92	1.96	1000	FALSE	1	0	601
ENSG00000000467	S23.tsv	0.828029031759572	1	-0.7	-0.57	1	2.1	1.01	1.96	1000	FALSE	1	0	601
ENSG00000000467	S24.tsv	1	1	0.34	0.08	2	2.1	2.16	1.96	1000	FALSE	1	0	601
ENSG00000000467	S25.tsv	0.193158509231831	1	1.52	0.82	5	2.1	4.14	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S26.tsv	0.712083296459373	1	0.87	0.41	2	2.1	3.18	1.96	1000	FALSE	1	0	601
ENSG00000000467	S27.tsv	1	1	-0.08	-0.18	1	2.1	1.57	1.96	1000	FALSE	1	0	601
ENSG00000000467	S28.tsv	0.942413349359258	1	-0.32	-0.34	2	2.1	1.42	1.96	1000	FALSE	1	0	601
ENSG00000000467	S29.tsv	1	1	-0.43	-0.41	1	2.1	1.21	1.96	1000	FALSE	1	0	601.5
ENSG00000000467	S30.tsv	0.370977360279541	1	-2.06	-1.43	0	2.1	0	1.96	1000	FALSE	1	0	601
ENSG00000000468	S01.tsv	0.904254229813011	1	0.38	0.11	8	10.2	10.7	9.72	1000	FALSE	1	0	601
ENSG00000000468	S02.tsv	0.22572145526788	1	1.26	0.55	11	10.2	15.03	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S03.tsv	0.617887951061648	1	0.63	0.24	12	10.2	11.73	9.72	1000	FALSE	1	0	601
ENSG00000000468	S04.tsv	0.563800451304692	1	0.81	0.33	8	10.2	12.7	9.72	1000	FALSE	1	0	601
ENSG00000000468	S05.tsv	0.860315030246564	1	0.38	0.11	12	10.2	10.63	9.72	1000	FALSE	1	0	601
ENSG00000000468	S06.tsv	0.957400383912436	1	0.25	0.04	19	10.2	10.12	9.72	1000	FALSE	0	0	601
ENSG00000000468	S07.tsv	0.226142892593177	1	1.06	0.45	17	10.2	13.7	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S08.tsv	0.0850927889734446	1	-2.94	-1.57	1	10.2	1.98	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S09.tsv	0.35207254476543	1	-0.77	-0.47	9	10.2	6.86	9.72	1000	FALSE	1	0	601
ENSG00000000468	S10.tsv	0.143373504836753	1	1.24	0.54	17	10.2	14.68	9.72	1000	FALSE	1	0	601
ENSG00000000468	S11.tsv	0.738177525728802	1	0.45	0.14	16	10.2	10.93	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S12.tsv	0.768847812731601	1	-0.26	-0.22	9	10.2	8.32	9.72	1000	FALSE	0	0	601
ENSG00000000468	S13.tsv	0.385966059657907	1	-0.72	-0.45	9	10.2	6.99	9.72	1000	FALSE	1	0	601
ENSG00000000468	S14.tsv	1	1	0.18	0.01	12	10.2	9.86	9.72	1000	FALSE	1	0	601
ENSG00000000468	S15.tsv	0.619210409391835	1	-0.34	-0.26	12	10.2	8.11	9.72	1000	FALSE	1	0	601
ENSG00000000468	S16.tsv	0.841030905261156	1	0.4	0.12	12	10.2	10.71	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S17.tsv	0.843049018691072	1	0.48	0.16	7	10.2	11.13	9.72	1000	FALSE	0	0	601
ENSG00000000468	S18.tsv	0.728514500201197	1	-0.37	-0.27	7	10.2	7.92	9.72	1000	FALSE	0	0	601
ENSG00000000468	S19.tsv	0.923891334939298	1	0.35	0.09	9	10.2	10.53	9.72	1000	FALSE	1	0	602
ENSG00000000468	S20.tsv	0.506944284363468	1	-0.65	-0.41	7	10.2	7.11	9.72	1000	FALSE	1	0	601
ENSG00000000468	S21.tsv	1	1	0.08	-0.04	11	10.2	9.49	9.72	1000	FALSE	0	0	601
ENSG00000000468	S22.tsv	0.123184519319775	1	1.3	0.57	17	10.2	15.01	9.72	1000	FALSE	1	0	601
ENSG00000000468	S23.tsv	0.768111607340028	1	0.47	0.15	12	10.2	11.02	9.72	1000	FALSE	1	0	601
ENSG00000000468	S24.tsv	0.485522854434437	1	-0.75	-0.46	6	10.2	6.82	9.72	1000	FALSE	1	0	601
ENSG00000000468	S25.tsv	0.456066342242885	1	0.83	0.34	12	10.2	12.67	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S26.tsv	0.670162927620119	1	-0.44	-0.31	7	10.2	7.71	9.72	1000	FALSE	1	0	601
ENSG00000000468	S27.tsv	0.807533720365971	1	0.5	0.17	8	10.2	11.19	9.72	1000	FALSE	1	0	601
ENSG00000000468	S28.tsv	0.770434831301627	1	-0.26	-0.22	9	10.2	8.33	9.72	1000	FALSE	1	0	601
ENSG00000000468	S29.tsv	0.427585114416543	1	-0.71	-0.44	8	10.2	7	9.72	1000	FALSE	1	0	601.5
ENSG00000000468	S30.tsv	0.0397934742517616	1	-2.82	-1.51	2	10.2	2.6	9.72	1000	FALSE	1	0	601
ENSG00000000469	S01.tsv	0.277793158235853	1	-1.24	-0.47	12	15.77	10.53	14.89	1000	FALSE	1	0	601
ENSG00000000469	S02.tsv	1	1	0.16	0.01	14	15.77	15.06	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S03.tsv	0.0356440164812934	1	-2.32	-0.84	11	15.77	8.01	14.89	1000	FALSE	1	0	601
ENSG00000000469	S04.tsv	1	1	0.19	0.02	18	15.77	15.17	14.89	1000	FALSE	1	0	601
ENSG00000000469	S05.tsv	0.243917086540123	1	-1.27	-0.48	13	15.77	10.48	14.89	1000	FALSE	1	0	601
ENSG00000000469	S06.tsv	0.674031496884684	1	0.43	0.11	40	15.77	16.08	14.89	1000	FALSE	0	0	601
ENSG00000000469	S07.tsv	0.0619790998682185	1	1.82	0.59	24	15.77	22.82	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S08.tsv	0.509698316352711	1	-0.95	-0.36	9	15.77	11.28	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S09.tsv	0.143661637599534	1	-2.07	-0.75	7	15.77	8.35	14.89	1000	FALSE	1	0	601
ENSG00000000469	S10.tsv	0.755326459358871	1	-0.39	-0.17	14	15.77	13.11	14.89	1000	FALSE	1	0	601
ENSG00000000469	S11.tsv	1	1	0.02	-0.03	16	15.77	14.53	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S12.tsv	0.918107881575236	1	0.31	0.07	15	15.77	15.64	14.89	1000	FALSE	0	0	601
ENSG00000000469	S13.tsv	0.753154952560377	1	-0.39	-0.17	14	15.77	13.1	14.89	1000	FALSE	1	0	601
ENSG00000000469	S14.tsv	0.940284250148212	1	0.28	0.06	15	15.77	15.53	14.89	1000	FALSE	1	0	601
ENSG00000000469	S15.tsv	0.993982712615336	1	0.18	0.02	22	15.77	15.14	14.89	1000	FALSE	1	0	601
ENSG00000000469	S16.tsv	0.141027586250488	1	1.51	0.48	22	15.77	21.16	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S17.tsv	0.523387689481105	1	1.04	0.32	10	15.77	19.05	14.89	1000	FALSE	0	0	601
ENSG00000000469	S18.tsv	0.977402307752815	1	-0.22	-0.12	8	15.77	13.61	14.89	1000	FALSE	0	0	601
ENSG00000000469	S19.tsv	1	1	0.01	-0.04	11	15.77	14.49	14.89	1000	FALSE	1	0	602
ENSG00000000469	S20.tsv	0.453610714600317	1	0.77	0.23	27	15.77	17.52	14.89	1000	FALSE	1	0	601
ENSG00000000469	S21.tsv	0.722263031572772	1	-0.41	-0.18	15	15.77	13.04	14.89	1000	FALSE	0	0	601
ENSG00000000469	S22.tsv	0.572428582893882	1	-0.83	-0.33	9	15.77	11.61	14.89	1000	FALSE	1	0	601
ENSG00000000469	S23.tsv	0.187462527707936	1	1.58	0.5	16	15.77	21.66	14.89	1000	FALSE	1	0	601
ENSG00000000469	S24.tsv	0.456656725779943	1	1.09	0.34	12	15.77	19.21	14.89	1000	FALSE	1	0	601
ENSG00000000469	S25.tsv	1	1	0.07	-0.02	14	15.77	14.71	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S26.tsv	0.74783212688408	1	-0.59	-0.24	8	15.77	12.34	14.89	1000	FALSE	1	0	601
ENSG00000000469	S27.tsv	0.441887924653286	1	0.9	0.27	20	15.77	18.12	14.89	1000	FALSE	1	0	601
ENSG00000000469	S28.tsv	0.554381248528389	1	0.6	0.17	32	15.77	16.77	14.89	1000	FALSE	1	0	601
ENSG00000000469	S29.tsv	0.498390783413464	1	-0.86	-0.34	11	15.77	11.57	14.89	1000	FALSE	1	0	601.5
ENSG00000000469	S30.tsv	0.702554202608636	1	0.62	0.17	14	15.77	16.95	14.89	1000	FALSE	1	0	601
ENSG00000000470	S01.tsv	0.26767269594282	1	-0.98	-0.38	19	17.6	12.75	17.12	1000	FALSE	1	0	601
ENSG00000000470	S02.tsv	0.902080040129754	1	-0.18	-0.09	18	17.6	15.76	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S03.tsv	0.923716068492726	1	0.22	0.06	16	17.6	17.6	17.12	1000	FALSE	1	0	601
ENSG00000000470	S04.tsv	0.812537992728265	1	0.33	0.1	19	17.6	18.1	17.12	1000	FALSE	1	0	601
ENSG00000000470	S05.tsv	0.0643907554972238	1	1.98	0.71	16	17.6	28.56	17.12	1000	FALSE	1	0	601
ENSG00000000470	S06.tsv	0.613784772100986	1	-0.53	-0.22	17	17.6	14.37	17.12	1000	FALSE	0	0	601
ENSG00000000470	S07.tsv	0.554985565799774	1	0.68	0.23	17	17.6	19.91	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S08.tsv	0.394843784874408	1	0.96	0.33	16	17.6	21.49	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S09.tsv	0.7261217403196	1	0.38	0.12	25	17.6	18.32	17.12	1000	FALSE	1	0	601
ENSG00000000470	S10.tsv	0.5240355456401	1	-0.64	-0.26	17	17.6	13.94	17.12	1000	FALSE	1	0	601
ENSG00000000470	S11.tsv	0.159189653807066	1	-1.73	-0.66	9	17.6	10.26	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S12.tsv	0.971865046504729	1	0.13	0.02	29	17.6	17.13	17.12	1000	FALSE	0	0	601
ENSG00000000470	S13.tsv	0.565882363017123	1	0.52	0.17	29	17.6	19	17.12	1000	FALSE	1	0	601
ENSG00000000470	S14.tsv	0.539484603703174	1	-0.94	-0.37	8	17.6	12.69	17.12	1000	FALSE	1	0	601
ENSG00000000470	S15.tsv	0.889919371469965	1	-0.19	-0.09	19	17.6	15.75	17.12	1000	FALSE	1	0	601
ENSG00000000470	S16.tsv	0.744879050719501	1	0.36	0.11	25	17.6	18.23	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S17.tsv	0.0689361163832131	1	1.75	0.62	20	17.6	26.63	17.12	1000	FALSE	0	0	601
ENSG00000000470	S18.tsv	0.611389122607055	1	0.68	0.23	13	17.6	19.99	17.12	1000	FALSE	0	0	601
ENSG00000000470	S19.tsv	0.612665159631674	1	0.62	0.21	16	17.6	19.59	17.12	1000	FALSE	1	0	602
ENSG00000000470	S20.tsv	0.972487745177212	1	0.17	0.04	16	17.6	17.33	17.12	1000	FALSE	1	0	601
ENSG00000000470	S21.tsv	0.752233693229784	1	0.32	0.1	30	17.6	18.05	17.12	1000	FALSE	0	0	601
ENSG00000000470	S22.tsv	0.326637229076623	1	-0.99	-0.39	15	17.6	12.67	17.12	1000	FALSE	1	0	601
ENSG00000000470	S23.tsv	0.698738909614147	1	-0.41	-0.17	18	17.6	14.84	17.12	1000	FALSE	1	0	601
ENSG00000000470	S24.tsv	0.0236515990584746	1	-3.03	-1.13	6	17.6	7.03	17.12	1000	FALSE	1	0	601
ENSG00000000470	S25.tsv	0.131605504832507	1	1.27	0.45	27	17.6	23.22	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S26.tsv	0.548167732187816	1	0.81	0.28	12	17.6	20.74	17.12	1000	FALSE	1	0	601
ENSG00000000470	S27.tsv	0.852808195679866	1	-0.33	-0.14	12	17.6	15.13	17.12	1000	FALSE	1	0	601
ENSG00000000470	S28.tsv	0.451722918033747	1	-0.72	-0.29	18	17.6	13.67	17.12	1000	FALSE	1	0	601
ENSG00000000470	S29.tsv	0.830802171137968	1	-0.36	-0.15	12	17.6	15.01	17.12	1000	FALSE	1	0	601.5
ENSG00000000470	S30.tsv	0.96559603374445	1	-0.16	-0.08	14	17.6	15.87	17.12	1000	FALSE	1	0	601
ENSG00000000471	S01.tsv	1	1	0.01	-0.08	5	4.57	4.02	4.27	1000	FALSE	1	0	601
ENSG00000000471	S02.tsv	0.948644486731758	1	0.41	0.12	5	4.57	4.72	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S03.tsv	0.228779681854169	1	1.27	0.53	12	4.57	6.41	4.27	1000	FALSE	1	0	601
ENSG00000000471	S04.tsv	0.535364813457401	1	-0.66	-0.4	7	4.57	3.15	4.27	1000	FALSE	1	0	601
ENSG00000000471	S05.tsv	0.8317149998611	1	-1.02	-0.57	1	4.57	2.18	4.27	1000	FALSE	1	0	601
ENSG00000000471	S06.tsv	1	1	0.24	0.03	4	4.57	4.41	4.27	1000	FALSE	0	0	601
ENSG00000000471	S07.tsv	0.954375191550789	1	0.4	0.11	5	4.57	4.71	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S08.tsv	0.868757009966713	1	-0.5	-0.32	3	4.57	3.21	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S09.tsv	1	1	-0.19	-0.17	4	4.57	3.7	4.27	1000	FALSE	1	0	601
ENSG00000000471	S10.tsv	0.596894831380089	1	1.03	0.41	4	4.57	6.22	4.27	1000	FALSE	1	0	601
ENSG00000000471	S11.tsv	0.547654125387724	1	0.92	0.36	7	4.57	5.72	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S12.tsv	0.317315655273839	1	1.13	0.46	11	4.57	6.1	4.27	1000	FALSE	0	0	601
ENSG00000000471	S13.tsv	0.486138286961139	1	-1.14	-0.62	3	4.57	2.49	4.27	1000	FALSE	1	0	601
ENSG00000000471	S14.tsv	0.874238219544603	1	-0.5	-0.32	3	4.57	3.23	4.27	1000	FALSE	1	0	601
ENSG00000000471	S15.tsv	0.831677960479542	1	0.58	0.2	5	4.57	5.06	4.27	1000	FALSE	1	0	601
ENSG00000000471	S16.tsv	1	1	0.2	0.01	6	4.57	4.33	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S17.tsv	0.935133247554826	1	0.53	0.17	3	4.57	5.05	4.27	1000	FALSE	0	0	601
ENSG00000000471	S18.tsv	0.391691164972946	1	-1.95	-1.01	1	4.57	1.42	4.27	1000	FALSE	0	0	601
ENSG00000000471	S19.tsv	0.0421031981539409	1	2.38	1.05	8	4.57	10.28	4.27	1000	FALSE	1	0	602
ENSG00000000471	S20.tsv	0.867458323651478	1	0.53	0.17	5	4.57	4.96	4.27	1000	FALSE	1	0	601
ENSG00000000471	S21.tsv	1	1	-0.13	-0.15	3	4.57	3.75	4.27	1000	FALSE	0	0	601
ENSG00000000471	S22.tsv	0.544966952644888	1	-1.03	-0.57	3	4.57	2.59	4.27	1000	FALSE	1	0	601
ENSG00000000471	S23.tsv	0.76002879204901	1	-0.67	-0.4	3	4.57	3	4.27	1000	FALSE	1	0	601
ENSG00000000471	S24.tsv	0.826347082204352	1	0.72	0.26	3	4.57	5.5	4.27	1000	FALSE	1	0	601
ENSG00000000471	S25.tsv	0.374475854648331	1	1.3	0.54	6	4.57	6.73	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S26.tsv	0.79184236383817	1	-0.79	-0.46	2	4.57	2.74	4.27	1000	FALSE	1	0	601
ENSG00000000471	S27.tsv	0.62222793315191	1	0.81	0.3	7	4.57	5.47	4.27	1000	FALSE	1	0	601
ENSG00000000471	S28.tsv	0.380282871824954	1	-1.19	-0.65	4	4.57	2.51	4.27	1000	FALSE	1	0	601
ENSG00000000471	S29.tsv	0.534835959523758	1	-1.26	-0.68	2	4.57	2.25	4.27	1000	FALSE	1	0	601.5
ENSG00000000471	S30.tsv	0.44708533823689	1	-1.44	-0.77	2	4.57	2.09	4.27	1000	FALSE	1	0	601
ENSG00000000472	S01.tsv	0.818654227069418	1	-0.22	-0.1	68	64.77	59.43	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S02.tsv	0.0159607271004306	1	2.17	0.67	98	64.77	102.12	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S03.tsv	0.770683268078242	1	0.34	0.08	71	64.77	67.47	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S04.tsv	0.982955526054838	1	0.09	0	55	64.77	63.77	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S05.tsv	0.608440447595115	1	-0.53	-0.2	49	64.77	55.31	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S06.tsv	0.651198848406445	1	-0.4	-0.16	99	64.77	57.05	63.93	31.22	FALSE	0	0	601
ENSG00000000472	S07.tsv	0.695595516793362	1	0.44	0.11	71	64.77	68.92	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S08.tsv	0.40674545952083	1	0.9	0.26	51	64.77	76.62	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S09.tsv	0.0139713723500063	1	-2.62	-0.88	42	64.77	34.31	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S10.tsv	0.626030466250618	1	0.51	0.13	89	64.77	70.04	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S11.tsv	0.981632657744765	1	0.09	0	73	64.77	63.68	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S12.tsv	0.301464083178975	1	-1.03	-0.36	57	64.77	49.39	63.93	31.22	FALSE	0	0	601
ENSG00000000472	S13.tsv	0.664851317492668	1	0.47	0.12	76	64.77	69.45	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S14.tsv	0.403699100195296	1	0.84	0.24	74	64.77	75.62	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S15.tsv	0.385735487547206	1	0.84	0.24	95	64.77	75.56	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S16.tsv	0.245565899963398	1	-1.17	-0.41	55	64.77	47.87	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S17.tsv	0.888314126312968	1	0.22	0.04	49	64.77	65.59	63.93	31.22	FALSE	0	0	601
ENSG00000000472	S18.tsv	0.420337440976719	1	0.86	0.25	56	64.77	75.91	63.93	31.22	FALSE	0	0	601
ENSG00000000472	S19.tsv	0.107572144958068	1	-1.81	-0.61	32	64.77	41.19	63.93	31.22	FALSE	1	0	602
ENSG00000000472	S20.tsv	0.555125945929695	1	0.61	0.17	78	64.77	71.74	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S21.tsv	0.500049040828587	1	0.68	0.19	87	64.77	72.81	63.93	31.22	FALSE	0	0	601
ENSG00000000472	S22.tsv	0.608080069246633	1	0.56	0.15	64	64.77	70.9	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S23.tsv	0.139740742121423	1	1.4	0.42	83	64.77	85.87	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S24.tsv	0.989727502375232	1	0.09	0	51	64.77	63.68	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S25.tsv	0.356708173547348	1	-0.94	-0.33	51	64.77	50.4	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S26.tsv	0.548816956054317	1	0.65	0.18	58	64.77	72.45	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S27.tsv	0.916496331460559	1	-0.12	-0.07	50	64.77	60.78	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S28.tsv	0.274902135251586	1	-1.05	-0.37	69	64.77	49.16	63.93	31.22	FALSE	1	0	601
ENSG00000000472	S29.tsv	0.48495481138062	1	-0.71	-0.26	52	64.77	53.11	63.93	31.22	FALSE	1	0	601.5
ENSG00000000472	S30.tsv	0.271254764036618	1	-1.18	-0.41	40	64.77	47.64	63.93	31.22	FALSE	1	0	601
ENSG00000000473	S01.tsv	0.691777790273436	1	0.44	0.1	78	49.5	50.32	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S02.tsv	1	1	0.12	0	53	49.5	46.75	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S03.tsv	0.177898774547721	1	-1.21	-0.44	41	49.5	34.38	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S04.tsv	0.447403968610894	1	-0.61	-0.24	54	49.5	39.51	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S05.tsv	0.520290377408516	1	0.7	0.18	51	49.5	53.4	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S06.tsv	0.575058354149635	1	-0.38	-0.17	81	49.5	41.64	46.57	46.68	FALSE	0	0	601
ENSG00000000473	S07.tsv	0.300790302041277	1	-0.92	-0.35	40	49.5	36.69	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S08.tsv	1	1	0.1	-0.01	40	49.5	46.49	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S09.tsv	0.624606799409023	1	0.58	0.14	45	49.5	51.98	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S10.tsv	0.586203392658722	1	-0.43	-0.18	51	49.5	41.17	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S11.tsv	0.439384739871503	1	0.79	0.21	57	49.5	54.57	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S12.tsv	0.45152480433225	1	0.74	0.2	72	49.5	53.87	46.57	46.68	FALSE	0	0	601
ENSG00000000473	S13.tsv	0.465308376075135	1	-0.67	-0.26	35	49.5	38.86	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S14.tsv	0.0232536485109141	1	2.1	0.64	53	49.5	73.96	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S15.tsv	0.705154115738418	1	-0.27	-0.13	59	49.5	42.75	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S16.tsv	0.396065420317537	1	0.86	0.24	57	49.5	55.38	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S17.tsv	0.297317051417664	1	-1.18	-0.43	20	49.5	34.37	46.57	46.68	FALSE	0	0	601
ENSG00000000473	S18.tsv	0.43077312173289	1	-0.84	-0.32	24	49.5	37.3	46.57	46.68	FALSE	0	0	601
ENSG00000000473	S19.tsv	0.176936876132939	1	-1.49	-0.53	21	49.5	31.98	46.57	46.68	FALSE	1	0	602
ENSG00000000473	S20.tsv	0.295450611361169	1	-0.91	-0.34	44	49.5	36.84	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S21.tsv	0.219711263037495	1	1.13	0.32	70	49.5	58.94	46.57	46.68	FALSE	0	0	601
ENSG00000000473	S22.tsv	0.458069107017956	1	0.85	0.23	37	49.5	55.39	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S23.tsv	0.812587631927538	1	-0.21	-0.11	33	49.5	43.26	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S24.tsv	0.0352198302447573	1	-2.61	-0.9	14	49.5	24.37	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S25.tsv	0.225012771754343	1	1.16	0.33	59	49.5	59.38	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S26.tsv	0.836519206187569	1	-0.19	-0.11	30	49.5	43.42	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S27.tsv	0.74325950376276	1	0.41	0.09	58	49.5	49.95	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S28.tsv	0.109581249220785	1	1.32	0.39	109	49.5	61.54	46.57	46.68	FALSE	1	0	601
ENSG00000000473	S29.tsv	0.395494138437837	1	0.86	0.24	55	49.5	55.49	46.57	46.68	FALSE	1	0	601.5
ENSG00000000473	S30.tsv	0.761418705212819	1	-0.23	-0.12	44	49.5	43.04	46.57	46.68	FALSE	1	0	601
ENSG00000000474	S01.tsv	0.995130233886735	1	0.08	-0.01	76	81.1	78.39	79.08	21.89	FALSE	1	0	601
ENSG00000000474	S02.tsv	1	1	0.04	-0.03	67	81.1	77.48	79.08	21.89	FALSE	1	0	601.5
ENSG00000000474	S03.tsv	0.565574645806062	1	0.6	0.17	110	81.1	89.3	79.08	21.89	FALSE	1	0	601
ENSG00000000474	S04.tsv	0.572853003882782	1	-0.55	-0.24	58	81.1	66.75	79.08	21.89	FALSE	1	0	601
ENSG00000000474	S05.tsv	0.0619924489689283	1	-2.06	-0.79	34	81.1	45.25	79.08	21.89	FALSE	1	0	601
ENSG00000000474	S06.tsv	0.542324490776274	1	0.63	0.19	104	81.1	90.09	79.08	21.89	FALSE	0	0	601
ENSG00000000474	S07.tsv	0.834204249500074	1	-0.17	-0.11	79	81.1	73.43	79.08	21.89	FALSE	1	0	601.5
ENSG00000000474	S08.tsv	0.695496069230955	1	-0.41	-0.19	41	81.1	69.08	79.08	21.89	FALSE	1	0	601.5
ENSG00000000474	S09.tsv	0.754034400969015	1	-0.26	-0.14	103	81.1	71.85	79.08	21.89	FALSE	1	0	601
ENSG00000000474	S10.tsv	0.607418108711129	1	0.56	0.16	87	81.1	88.38	79.08	21.89	FALSE	1	0	601
